Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id
2021-10-30 21:01:27,WindyMae Quiñoシ,2899842930,,-1,tl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2nd dose done ✅ Pero mas sakit ang pag inject kaysa first dose, pero wala koy symptoms na feel dili pariyas sa first nag chill ko ?? #RESBAKUNA #AstraZeneca",,,.0,1454433264802824195
2021-10-29 23:08:55,노 엘린,732167280121942016,Kth04Lyn,732167280121942016,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nagpabakuna ako kasi sabi nila parang kagat lang ng langgam at hindi masakit. 

goodness!  wanmilyon na langgam pala sobrang sakit ko. 

#Moderna",,,.0,1454102958212214792
2021-10-28 15:25:41,??????????+,1058064970808786944,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yehey! may 1st dose nadin ako ??
#Moderna #vaccinated https://t.co/hA146FdJlZ",,,.0,1453623991633997831
2021-10-28 11:33:30,SAMBEAR ??,1229433577210667008,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I feel sick today....ganun ba talaga side effect ng Vaccine?

#Moderna",,,.0,1453565563641290761
2021-10-27 18:00:34,atedalags,1400267885960843266,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Qaqu vaccinated nako hahahaha 1st dose done!! Amp #Moderna,,,.0,1453300583008452614
2021-10-27 12:09:24,Usme,3299156545,,-1,tl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","utas sa sama ng pakiramdam
#Moderna",,,.0,1453212209245573122
2021-10-27 10:21:49,Gina Gallano,1449527079129661441,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Handa na po akong masaktan ulit para sa ikakabuti ng lahat????
#Moderna",,,.0,1453185133285048325
2021-10-26 23:29:56,Ice Reyes,105409021,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nde na mabilang kung ilan ang sakit na naramdaman ko.. pero potek grabe to! #COVID19VaccinePH #moderna #awtsyern,,,.0,1453021083469156360
2021-10-26 20:40:50,Albert C. Lim,253398780,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kahit naka-2 jabs ka na ng #Sinovac parang di ka pa rin nabakunahan. Kaso hindi aaminin ng mga kinabubukulan iyan. Kaya ngayon may booster shot na ang mga Si No Vac - #Moderna ang binibigay. Ang suma tutal niyan ay nabakunahan sila ng 1 jab lang ng Moderna. Kulang pa rin. Sablay.,,,2.0,1452978526265569290
2021-10-26 13:23:24,мαяιєℓℓє,145947657,,-1,tl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Friendship goals. After months of waiting, Sulit lahat ng pag-iinarte at pagwawalk out sa ilang sites para lang sa #Moderna @bertow0916 https://t.co/8sYve8Swlk",,,.0,1452868441216405506
2021-10-26 12:52:56,DenduA,18760217,,-1,tl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iba talaga pag La Sallista bumanat,  sobrang pulido ng galawan #Moderna #ICTSI https://t.co/HFyan37mMZ",,,.0,1452860775144439808
2021-10-26 07:05:48,??????????,2488418629,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",So yun ang sakit na naman ng katawan at lagnat feels na naman. #2ndDose #Moderna,,,.0,1452773416419749889
2021-10-25 16:57:06,HyunSoo,1155452492366282752,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Normal lang ba na mainit ang ulo kapag tinurukan ng Moderna? Putcha kanina pa ako galit eh
#Moderna",,,.0,1452559832892854275
2021-10-30 09:03:10,Sandra Castro,1243532784032870400,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kumpleto na ang Bakuna ko !!!
Maraming Salamat Mayor @rex_gatchalian and @valenzuelacity sa vaccine na ipinagkaloob nyo sa amin ☺️
#BakunadongValenzuelano #Pfizer #Pfizervaccine #BreastfeedingMom https://t.co/rnbrgaAdeb",,,.0,1454252505173426180
2021-10-29 19:55:33,ry,1342812048070078465,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Grabe second dose ng #Pfizer sakin ilang oras palang dama ko na agad ang side effects huehue bigat na agad braso ko mama??,,,.0,1454054293305061383
2021-10-29 17:39:37,ms.delacruz,1343436620318457856,,-1,tl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1st dose of vaccine❤️
#Pfizer  laban covid.para balik na ang dating mundo??❤️???? https://t.co/9oliO2xz47",,,.0,1454020083831828484
2021-10-29 17:34:01,?????????????? ??????  ⚯͛ △⃒⃘,338333380,,-1,tl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ang bigat ng braso pero Thank You, Lord! #FullyVaccinated #Pfizer",,,.0,1454018677565648896
2021-10-29 11:28:26,jjbc81693,1279033915861172226,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kdrama marathon later, after magpabakuna. 

#Pfizer",,,.0,1453926675096301572
2021-10-29 10:21:58,Marj.,3283079432,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I got fully vaccinated after 4 hours in the line.. Nahilo ako sa pagod at pila..Kaloka! 

#Pfizer https://t.co/5qnW78tsIJ",,,.0,1453909947192729601
2021-10-29 09:53:10,Kristy Roberts Layne,842809132193402884,,-1,tl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#COVID #vaccinated 
#Pfizer #https://apple.news/ATNdMW_HxQYWW54Pq6XNCPA",,,.0,1453902700005974057
2021-10-29 09:16:55,KingArthur ⚔️,996674520730632193,,-1,tl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Normal lang bang laging tayo si Junjun after ko magsecond dose kahapon ??

#pfizer #fullyvax",,,.0,1453893577654763521
2021-10-28 22:46:42,RosieRose,246830406,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Oh aha #Pfizer #Corona #COVID #covid19 https://t.co/MO1SFL2xar,,,.0,1453734977267404809
2021-10-28 18:42:18,Rap Rap,1293952962713145344,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mga early side effect sa vaccine gigutom ga crave sa iyang reply

#pfizer",,,.0,1453673471750270980
2021-10-28 15:17:08,Tee Joo Sae,610905285,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Noon: Against talaga ako! (Dami ko issue)??
Ngayon: Baka kasi hindi ako makagala kapag di fully vaccinated ?? (advance na mag-isip)
#FullyVaccinated #Pfizer https://t.co/jccH8AC65V",,,.0,1453621841822584833
2021-10-27 13:10:39,????????ℎ??????????,1056899846760628224,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Yan na kuya ah malinaw nman yung video kita ka ☺?? WHAHAHAHAHAHA #2nddose #Pfizer enebe kinilig unti https://t.co/S81VGtVuLr,,,.0,1453227623262326796
2021-10-27 01:14:24,??,573660777,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bigat mo sa braso #Pfizer #1stDose,,,.0,1453047373672841217
2021-10-26 21:18:21,✨Francis ◡̈,618045658,,-1,tl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","??‍?? Knockout sa second jab!??✨ Kamuntik ko na ma perfect score ang mga adverse effect. ?? ??

?? Getting well dude! ???? #PfizerBioNTech #Pfizer https://t.co/9IHO1yAFBW",,,.0,1452987968071761926
2021-10-26 12:42:56,Kimi,1429447570669985792,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pwede na mamaak ??????

#FullyVaccinated
#Pfizer https://t.co/oyW8JcVpLE",,,.0,1452858261447725062
2021-10-26 12:28:16,자 메 라,1085801681965608960,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Daw gibugbog braso ko. Inject lang gani yun. Hahahaha! #Pfizer,,,.0,1452854568899858439
2021-10-26 09:39:12,MΛЯK DΛVID,769102141717880832,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",parang sinuntok braso ko ah. hahhaa. #Pfizer??,,,.0,1452812022152765443
2021-10-25 23:08:19,rochelle baylosis,1414152320003186688,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JUSKOOOO SABAY SABAY LAHAT 2ND DOSE PA #FullyVaccinated #Pfizer ??????,,,.0,1452653255779962883
2021-10-25 22:14:05,Marlon Mallapre,1402647066,ABSCBNNews,15872418,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ABSCBNNews #Pfizer lang malakas. ?? https://t.co/TMoJPLtdZ6,,,.0,1452639604373291015
2021-10-25 14:48:48,❣bheing❣,3178891635,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yung puso ko dhai. #pfizer https://t.co/g5hiKBxjSj,,,.0,1452527546189287424
2021-10-25 11:09:13,Fam Orcine,1414636779030810624,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thank you Lord 1st dose done.
Magpabakuna para lahat protektado.
#Pfizer https://t.co/dEiD04EFd9",,,.0,1452472286678712322
2021-10-24 19:05:21,pauwiee,742325136305487872,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","simula nung nagpavaccine ako, parang wala akong kabusugan ?? #Pfizer",,,.0,1452229722801324034
2021-10-24 11:05:18,Albie Corpuz,1225316575126835202,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sobrang bigat sa pakiramdam ng second dose sakit sa katawan para akong binugbog at nilalagnat??
#Pfizer #Pfizervaccine #PfizerBiontech",,,.0,1452108914992967686
2021-10-23 19:53:39,esa ??,1252188359281147904,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ngayon lang ako nag off shoulder at lumabas na kita ang pusod para sa vaccine, chareng HAHAHAHAHA.

#1stdose #Pfizer https://t.co/wHI05qp5g6",,,.0,1451879488778739725
2021-10-28 08:14:14,DWO Jhaz,1447395332426330113,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haveyy si Kim!haha

#VaccineDay
#PfizerBioNTech 
#DeannaWong | Deanna Wong https://t.co/z0gbngE64u",,,.0,1453515415460614148
2021-10-26 21:18:21,✨Francis ◡̈,618045658,,-1,tl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","??‍?? Knockout sa second jab!??✨ Kamuntik ko na ma perfect score ang mga adverse effect. ?? ??

?? Getting well dude! ???? #PfizerBioNTech #Pfizer https://t.co/9IHO1yAFBW",,,.0,1452987968071761926
2021-10-24 11:05:18,Albie Corpuz,1225316575126835202,,-1,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sobrang bigat sa pakiramdam ng second dose sakit sa katawan para akong binugbog at nilalagnat??
#Pfizer #Pfizervaccine #PfizerBiontech",,,.0,1452108914992967686
