Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id
2021-11-25 11:38:24,Cel Mia,140350862,,-1,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1st dose✅?? #resbakuna #pfizer #covidvacccine https://t.co/vKWcq6cgoC,,,.0,1463713655044947979
2021-11-24 11:06:53,"ARCENAL, JM✨",1251423857178599430,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I just got vaccinated #Pfizer #RESBAKUNA https://t.co/3Xi8ul9xLS,,,.0,1463343336597561349
2021-11-23 20:07:45,Christian Kharl A. Bonite,1605972096,,-1,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","1st Dose Of Astrazeneca, Check!
Fully Vaccinated, Soon. #JustGotVaccinated #BidaBakuna #Resbakuna https://t.co/JHsd8aHx04",,,1.0,1463117059773063175
2021-11-22 16:44:13,Kevz,147174220,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Got my Pfizer booster dose #Resbakuna https://t.co/mfUHWgdSMZ,,,.0,1462703452216193026
2021-11-22 12:59:03,제롬아델 (Jerome Adel)??,57870816,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Second dose done! ??
#Moderna #Resbakuna #ThankYouGOD https://t.co/23WOTjoNwm",,,.0,1462646786909417472
2021-11-29 07:57:01,Marlene Galán,292576899,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Got my booster just now. #Moderna https://t.co/NkySkcqsbt,,,.0,1465107494087262218
2021-11-29 07:47:21,Johnny Dangerously,2342704548,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Got my #BoosterShots #Moderna,,,.0,1465105059235213314
2021-11-29 07:13:47,AnjoBanjo,33367145,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Booster shot appointment scheduled! ???? #CovidVaccine  #RoundThree #Moderna #GetItDone,,,.0,1465096611827228676
2021-11-29 06:22:22,Chris Bulin,117823111,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Surprised my only booster side effect is a sore arm. This is way better than my 2nd dose #Booster #CovidVaccine #Moderna #MixAndMatch,,,.0,1465083674756583429
2021-11-29 06:02:36,Starr #GISH fire71,20790611,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just got my booster- got the Moderns... In my 15 minute waiting zone... #GetVaccinatedNow #Pfizer #Moderna,,,1.0,1465078701239029765
2021-11-29 06:02:20,Marten Hogeweg,32746694,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Got my #Booster today. Just so we don’t start any more #ConspiracyTheories: the grey beard is not one of the #sideeffects. It was there yesterday as well.

1+2 #Moderna 3 #Pfizer 

#GetVaccinatedNow",,,.0,1465078631437246465
2021-11-29 05:21:50,Namita Raina,94217401,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Boosted! #BoosterShots #Moderna https://t.co/E8LHNjpsXf,,,.0,1465068442072100871
2021-11-29 04:40:23,Andrew Fullerton,713430621016735745,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I am #BoosterShots now! Got #Moderna to mix it up but wow did day two suck. #COVID19 https://t.co/UaZB9VtU8i,,,.0,1465058010544414723
2021-11-29 03:51:18,Tally Greenfield,1450853056065724425,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I got my #Moderna booster today! Does this mean in 2 wks I can stop carrying my phone? ?????? ?? https://t.co/Wt2yAo5IsL,,,.0,1465045656679157765
2021-11-29 03:50:43,نوف,3406299252,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Third dose ??✅  #Moderna,,,.0,1465045511778582528
2021-11-29 03:22:43,Kathryn Crowe,258599742,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Officially boosted! Got #Moderna Shot #3 #GetVaccinated #COVID19 #covidvariant https://t.co/r42PhvdO8r,,,.0,1465038465515597824
2021-11-29 03:14:49,JWanyutu,290168745,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Booster in #Moderna #COVID19,,,.0,1465036474118717449
2021-11-29 03:13:32,anxious kiki??,1359829267949912068,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#moderna just as planned,,,.0,1465036153719906305
2021-11-29 03:04:50,Jeremy Chapman,225959960,,-1,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",BOOSTED! #moderna https://t.co/nAHX4WMB4T,,,.0,1465033963030917126
2021-11-27 05:28:53,Julia Kollewe,262083555,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Moderna says it's testing three existing Covid-19 vaccine booster doses against the Omicron variant,  and that it would develop a new variant-specific vaccine against Omicron",,,.0,1464345437838712837
2021-11-27 05:26:34,Phil not Bob,1378393243138809862,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here comes the six in one jab…..not a fecking hope I’m taking that. ?? #Omicron #Moderna https://t.co/dOPllvrmgQ,,,.0,1464344857527390218
2021-11-27 05:23:34,Milan Asanovic,209907266,,-1,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Just got my #Booster thank you #Moderna & @POTUS for quick roll out of #VaccinesForAll the fastest way back to normally still is #vaccination so don't be a prick instead #GetVaxxed #GetBoosted #GetVaccinatedNow,,,.0,1464344100019261443
2021-11-27 05:07:31,Dimitrios63,896706288544919552,,-1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Moderna  is already looking fight the #Omricon variant as good drug makers do. https://t.co/UKOqFcnxhG,,,2.0,1464340063001583619
2021-11-27 03:52:48,Rich,3648998236,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just got my #Moderna booster. WiFi signal is improving and the new third arm is useful. Not sure I like the messages from Bill Gates though.

Seriously though, #GetVaccinatedNow. Stay safe.",,,.0,1464321260238917635
2021-11-27 03:09:23,(((Pony))) She/Her,589596296,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Middle back ache.  #moderna.  #booster 

Uncomfortable.  Not awful.",,,.0,1464310333858893832
2021-11-27 02:59:52,Quinn Emmett ??,227586466,,-1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Same shit, different name. #Omicron #VaccineEquity #Moderna https://t.co/dAdw4MTH5W",,,.0,1464307937363390465
2021-11-27 02:56:24,REN,2312185200,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Got my #ModernaBooster 3 hours ago. Not sure if it's #moderna or all that #Thanksgiving eating BUT.......... https://t.co/LAQoHoXKfR,,,.0,1464307064101117954
2021-11-27 02:33:14,Merrill Rodriiguez,2150865499,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I got my booster .. I got my booster.   #Moderna #vaccine,,,.0,1464301233477492744
2021-11-27 02:27:04,Claire - Wash Your Hands,24221372,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#moderna booster in arm this morning. So far just a light headache, and my feet are trying to go to sleep. Basically so far so good and better than after my first AZ",,,.0,1464299683115905032
2021-11-27 02:16:10,Tiff Lomas ??,523494890,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Well, the #COVIDBooster floored me completely, had to have two days off work. Aiming to go back tomorrow but still feel exhausted #Moderna",,,.0,1464296940024348674
2021-11-27 02:10:28,J Hunter,595113588,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ha!…oh and also, @KizzyPhD is the reason I got #Moderna??????‍♀️ https://t.co/QzFABmaIre",,,.0,1464295506998300682
2021-11-27 02:09:06,Amy Can’t Cook,53928448,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Boom! Boosted! #Moderna #ModernaGang #CovidVaccine,,,.0,1464295161064828931
2021-11-27 02:02:30,Ryan Longacre,14116239,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Boosted ?? #Moderna,,,.0,1464293499029925892
2021-11-27 01:58:48,5th Man On The Wheel,797195682075525123,,-1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","After my fourth booster jab...

#COVID19 #VaccineSideEffects #vaccines #pfizerbooster #Pfizer #Moderna https://t.co/5UA4Zf05ri",,,1.0,1464292571371474952
2021-11-27 01:49:43,Mx. Wyatt - if you’re nasty- (he/they),1261044320,,-1,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I am #moderna boosted and highly favored. Thank you, Dolly. #covidvacccine #protectyourself #maskup #gettheshot https://t.co/Mnve1e6Psn",,,.0,1464290285010178060
2021-11-27 01:48:07,Ellen Rossano,19465003,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Officially boosted! Thankful for #science #moderna #DollyParton #commonsense,,,.0,1464289879601422336
2021-11-27 01:35:57,Laurie,1426290877224337411,,-1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Day 2 after booster
Arm is much less sore and I'm not tired like I was yesterday
All is well!  ??
#moderna #modernabooster https://t.co/4zsg44sbU5",,,.0,1464286821249130499
2021-11-27 01:17:41,brycelunardi,23247837,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just had my booster vaccine shot. Moderna this time. #numberthree #Booster #boostershot #CovidVaccine #Moderna #COVID19 #,,,.0,1464282223704739856
2021-11-27 01:05:06,Nicotine #LeniForPresident2022,142964229,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2nd dose done. ??
#moderna https://t.co/2Ztly8N6Ah",,,.0,1464279053653843974
2021-11-27 00:47:41,ShipperQueen is The WINNER 6️⃣5️⃣??,80066680,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CAN'T JOIN GA FOR TODAY AND TOMORROW..
I JUST GOT MY 2ND DOSE OF COVID19 VACCINE TODAY AND NOW MY BODY SEEMS LIKE HAS FEVER..
THE SIDE EFFECT FOR THIS DOSE STILL WORK THEN ??

#VaccineSideEffects #VaccineModerna #MODERNA #Covid19",,,.0,1464274670526492675
2021-11-26 23:50:38,Baker Yates,91830876,only1baker,91830876,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I spoke too soon. Body aches and alternating chills & sweats hit me at about the 22 hour mark but lasted for only 1 day. #BoosterShots #Moderna,,,.0,1464260314267017217
2021-11-26 23:32:23,GoboHead,300377554,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Got my booster today who knows what #covidvariant it’s gonna do to the world now #Moderna https://t.co/s46PnsstwI,,,.0,1464255722246524930
2021-11-26 23:26:26,Riri Roldan,1422094409391165440,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2nd dose❤️??
#Moderna #fullyvacinnated?? https://t.co/jCUmWGDV1q",,,.0,1464254226255675399
2021-11-26 23:26:21,some guy...,1317330447781736449,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Got the #Moderna booster Wed & didn't know that bc of #Lupus it would be a full shot, not half. This #Nurse was so caring, as I explained my dx's she knew what meds I took, even asked if I had my #EpiPen, very nice human. #grateful for this nurse??‍⚕️",,,.0,1464254203795329032
2021-11-26 23:11:11,Niall Scanlon,30217428,niallscano,30217428,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Not everything is red thoiugh #Pfizer #Moderna #Nu $MRNA $PFE https://t.co/tZoKkFdMnS,,,.0,1464250385552523266
2021-11-26 22:48:43,Phil Clarke,46634391,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Had my booster yesterday along with a flu jab. Feeling pretty ropey today. Anyone know how long it takes to shake? #COVIDBooster #Moderna #flujab,,,.0,1464244735388835843
2021-11-26 21:49:44,???????????? ??????????????,255373848,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Got my 1st dose of COVID-19 Booster!! ???? #Moderna https://t.co/85P75vMx13,,,.0,1464229890157604865
2021-11-26 20:18:51,Leslie Cidale,24282469,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hoping to get my #COVIDBooster today…and hoping you’ll get yours, too, if you haven’t already. #NuVariant #vaccines #Moderna #pfizer #jandj https://t.co/7wWI4NZqxW",,,.0,1464207018214973446
2021-11-26 18:49:13,LeannHuang,866676067909591040,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","✔ Second dose of Moderna COVID-19 vaccine.
#Moderna #SKH https://t.co/XTzAAvvPHQ",,,.0,1464184463231909890
2021-11-26 14:16:48,Jes Jimenez,53901920,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Got my booster shot today ?? #Moderna https://t.co/cjnlaG5GT9,,,.0,1464115905131024384
2021-11-26 12:24:15,??,1433096275423940609,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Got my 2nd dose! ??✅
#FullyVaccinated #Moderna",,,.0,1464087582703194112
2021-11-26 10:41:23,april,347626252,,-1,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Starbucks after the 2nd dose ✌️?? #ajabwelldone #solairevax #sivcnpf #moderna #npfdrivethrough #ezconsult @ Starbucks Philippines https://t.co/7eyRitVtsW,14.5,121.0,.0,1464061695811325955
2021-11-26 10:40:53,Angelito Valencia,32905236,,-1,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",It's a good day to celebrate #Moderna IS life ?? https://t.co/3RwQGO5q29,,,.0,1464061567931240449
2021-11-26 10:40:22,??gelabin??️ 131,323154588,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","got my booster dose yesterday ?? 

#GetVaccinatedNow #BoosterShots #Moderna #COVID19Nurse https://t.co/Rgu3mLjD08",,,.0,1464061437567909888
2021-11-26 10:09:04,??❇️Sapo Company Organics❇️??,1109783146034282496,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Love her she got #moderna https://t.co/VkeuaBG4Dj,,,.0,1464053561810210816
2021-11-26 08:33:13,riri,1127307873891913728,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anyways….

I got my second dose of vaccine yesterday and today, my whole body is aching. ??

#moderna https://t.co/ZDgN5YRmBw",,,.0,1464029441907064834
2021-11-26 06:39:35,Lisa Bloor,348523410,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Had my #COVID19 #boostershot on Tuesday. Was given #Moderna this time. All I can say is I don’t remember weds at all ran a fever got in bed and slept most of the 36 hours ???? much better today and I 100% still think getting it is worth it.,,,1.0,1464000841430536204
2021-11-26 04:45:57,ً,155010988,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vaccine ?? still whoopin my ass ...  but less intense today lol 
#moderna",,,.0,1463972245106139139
2021-11-26 02:47:17,Dagmar Schlüter❄️,102334976,kimerincowley,862736118,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@kimerincowley Me too! A shot of #Moderna and #VaxxedToTheMax. Also: #ToriesOut,,,.0,1463942384098721795
2021-11-26 00:23:07,Rosanna Cramarossa Norman,841449461482160129,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",And today I become a #Moderna woman! ?? #BoosterJab #CovidVaccine  ????,,,.0,1463906101896884237
2021-11-26 00:04:32,Follow Me,1418983916791336965,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Me and Bro been thinking ?? #moderna,,,.0,1463901425663193100
2021-11-25 23:52:38,tayfan2,16417747,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Know your #vaccine ingredients. #Moderna #Pfizer https://t.co/zNAVP2C7xh,,,.0,1463898430229651466
2021-11-25 23:46:07,Linda,1462885405,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just got my third shot. I’m now three times crossed vaccinated. ?????? #AstraZeneca #Moderna #biontechpfizer 
#boostershot #COVIDVaccination #ImpfenRettetLeben #",,,.0,1463896792702062598
2021-11-25 23:07:33,Jannis J Grimm,597730257,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pink envelope for #Moderna Booster. Love it. ?? https://t.co/Jb1OUPvSgY,,,.0,1463887084549246978
2021-11-25 22:36:09,MamaNurse,1445189600864096260,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I got my Moderna booster yesterday and my 5 and 6 yr olds got their first doses too. #VaxTheHolidays #Moderna,,,.0,1463879182572736517
2021-11-25 22:34:54,Er anoop kumar yadav☁,1269125443883421697,,-1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","now a days children are too much addict to acting .
#childhood 
#Moderna https://t.co/T1YaKGAAsT",,,.0,1463878870503870469
2021-11-25 22:20:17,Helen Morecroft,38025583,,-1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Very busy today at the local Derby & Joan club, first time I’ve even been there! #vaccine SpikeVax time. #moderna #modernaspikevax #COVIDBooster https://t.co/AeCf9H7HxE",,,.0,1463875191629664257
2021-11-25 22:02:50,"Get off the cross, we need the wood!",1348927456867201025,,-1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Booster shot today #Moderna hopefully @LewisGrovepharm #COVID19 #Lewisham @NHSSELondonCCG,,,.0,1463870799564185603
2021-11-25 21:29:26,Serge V ????,273072335,,-1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Pfizer and #Moderna side effects that are missing on the packaging paper. https://t.co/oRq43nkdJN,,,4.0,1463862393566642181
2021-11-25 21:20:33,Philippa Willitts: Freelance Writer & Proofreader,343669481,,-1,en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",This one better come with Bluetooth #moderna My Insta is: https://t.co/MXQjDejuWf https://t.co/emP3KJmKbQ,,,.0,1463860158879178759
2021-11-25 21:04:16,Liesbeth VG ????????‍????,81689767,,-1,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",All boosted up! #moderna #astrazeneca #booster #noagainstcovid #covid #vaccin #medicalstaff #azturnhout https://t.co/4UXJm2zVhM,,,.0,1463856061304258567
